Tempo (s),Setpoint (V),Tensao (V),Duty (%)
10.04,1.5,1.542,57.7
10.05,1.5,1.586,52.4
10.06,1.5,1.599,48.2
10.07,1.5,1.475,51
10.08,1.5,1.479,54.9
10.09,1.5,1.453,56.1
10.10,1.5,1.351,63.6
10.11,1.5,1.629,74.8
10.12,1.5,1.792,56.5
10.13,1.5,1.687,49.5
10.14,1.5,1.673,47.5
10.15,1.5,1.724,38.9
10.16,1.5,1.72,30.7
10.17,1.5,1.619,29
10.18,1.5,1.45,36.3
10.19,1.5,1.162,56.2
10.20,1.5,1.245,69.6
10.21,1.5,1.754,47.2
10.22,1.5,1.652,45
10.23,1.5,1.635,43.4
10.24,1.5,1.638,38.8
10.25,1.5,1.618,35.3
10.26,1.5,1.557,35.1
10.27,1.5,1.497,37.7
10.28,1.5,1.425,42.7
10.29,1.5,1.379,49.1
10.30,1.5,1.33,56.3
10.31,1.5,1.559,63.4
10.32,1.5,1.593,61
10.33,1.5,1.505,61.3
10.34,1.5,1.48,65
10.35,1.5,1.554,62
10.36,1.5,1.626,54.6
10.37,1.5,1.651,47.8
10.38,1.5,1.605,45
10.39,1.5,1.434,51.4
10.40,1.5,1.403,59.3
10.41,1.5,1.724,53.6
10.42,1.5,1.498,57.5
10.43,1.5,1.516,62.7
10.44,1.5,1.636,54.3
10.45,1.5,1.683,44.8
10.46,1.5,1.609,41.9
10.47,1.5,1.302,55.9
10.48,1.5,1.35,67.5
10.49,1.5,1.342,69.8
10.50,1.5,1.361,74.8
10.51,1.5,1.402,61.5
10.52,1.5,1.373,66.7
10.53,1.5,1.49,65.5
10.54,1.5,1.584,57.9
10.55,1.5,1.633,51
10.56,1.5,1.598,47.6
10.57,1.5,1.465,52.2
10.58,1.5,1.214,69.2
10.59,1.5,1.328,78.6
10.60,1.5,1.365,77.9
10.61,1.5,1.54,51.7
10.62,1.5,1.565,48.2
10.63,1.5,1.567,45.7
10.64,1.5,1.551,44.3
10.65,1.5,1.511,45.1
10.66,1.5,1.476,47.4
10.67,1.5,1.424,51.5
10.68,1.5,1.394,56.7
10.69,1.5,1.365,62.1
10.70,1.5,1.368,67
10.71,1.5,1.488,68.5
10.72,1.5,1.435,69.1
10.73,1.5,1.461,71.8
10.74,1.5,1.605,64.8
10.75,1.5,1.711,52.5
10.76,1.5,1.694,44.6
10.77,1.5,1.567,45.6
10.78,1.5,1.42,54
10.79,1.5,1.375,61.9
10.80,1.5,1.352,67.6
10.81,1.5,1.219,69.7
10.82,1.5,1.32,80
10.83,1.5,1.359,79.7
10.84,1.5,1.477,78.2
10.85,1.5,1.691,65.1
10.86,1.5,1.653,55.9
10.87,1.5,1.607,55.4
10.88,1.5,1.579,54.2
10.89,1.5,1.632,49.5
10.90,1.5,1.67,41.8
10.91,1.5,1.319,78.5
10.92,1.5,1.482,77.2
10.93,1.5,1.644,65.1
10.94,1.5,1.742,52.4
10.95,1.5,1.663,46.6
10.96,1.5,1.475,53.4
10.97,1.5,1.507,56.9
10.98,1.5,1.507,54.8
10.99,1.5,1.568,52
11.00,1.5,1.564,48.3
11.01,1.5,1.433,64.7
11.02,1.5,1.465,64.6
11.03,1.5,1.5,63.2
11.04,1.5,1.52,61.5
11.05,1.5,1.507,61.2
11.06,1.5,1.492,62.1
11.07,1.5,1.414,66.6
11.08,1.5,1.218,81.2
11.09,1.5,1.317,90
11.10,1.5,1.572,79.5
11.11,1.5,1.211,54.8
11.12,1.5,1.24,69
11.13,1.5,1.267,73.9
11.14,1.5,1.274,80.8
11.15,1.5,1.395,81.9
11.16,1.5,1.582,72.7
11.17,1.5,1.734,58.3
11.18,1.5,1.707,49
11.19,1.5,1.509,53.7
11.20,1.5,1.453,61.1
11.21,1.5,1.503,56.3
11.22,1.5,1.47,58.9
11.23,1.5,1.436,62.2
11.24,1.5,1.423,65.7
11.25,1.5,1.423,68.3
11.26,1.5,1.446,69.6
11.27,1.5,1.466,69.8
11.28,1.5,1.504,68.5
11.29,1.5,1.524,66.5
11.30,1.5,1.53,65.1
11.31,1.5,1.379,83.7
11.32,1.5,1.481,82.2
11.33,1.5,1.68,70.2
11.34,1.5,1.734,57
11.35,1.5,1.592,56.3
11.36,1.5,1.444,64.5
11.37,1.5,1.405,71.3
11.38,1.5,1.486,70.7
11.39,1.5,1.552,65.5
11.40,1.5,1.606,59.9
11.41,1.5,1.373,79
11.42,1.5,1.358,85
11.43,1.5,1.416,86.8
11.44,1.5,1.627,77.3
11.45,1.5,1.752,61.8
11.46,1.5,1.632,57.6
11.47,1.5,1.503,63.3
11.48,1.5,1.489,66.6
11.49,1.5,1.558,63.2
11.50,1.5,1.573,58.8
11.51,1.5,1.419,68.6
11.52,1.5,1.42,71.1
11.53,1.5,1.455,71.9
11.54,1.5,1.481,71.1
11.55,1.5,1.504,70.1
11.56,1.5,1.508,69.3
11.57,1.5,1.415,73.7
11.58,1.5,1.451,77.1
11.59,1.5,1.402,79.7
11.60,1.5,1.427,83.2
11.61,1.5,1.42,70.5
11.62,1.5,1.489,69.9
11.63,1.5,1.536,66
11.64,1.5,1.578,62
11.65,1.5,1.564,59.2
11.66,1.5,1.524,59.7
11.67,1.5,1.478,62.2
11.68,1.5,1.434,66.1
11.69,1.5,1.431,69.3
11.70,1.5,1.411,72.4
11.71,1.5,1.683,59.7
11.72,1.5,1.616,58.7
11.73,1.5,1.499,62.3
11.74,1.5,1.492,65.4
11.75,1.5,1.534,63
11.76,1.5,1.546,60.4
11.77,1.5,1.54,59.1
11.78,1.5,1.504,59.8
11.79,1.5,1.471,62.2
11.80,1.5,1.438,65.5
11.81,1.5,1.518,68
11.82,1.5,1.432,71.6
11.83,1.5,1.221,86.7
11.84,1.5,1.346,94.4
11.85,1.5,1.513,86.5
11.86,1.5,1.739,71.4
11.87,1.5,1.745,58.2
11.88,1.5,1.6,58.7
11.89,1.5,1.574,60.3
11.90,1.5,1.646,54.2
11.91,1.5,1.416,72.7
11.92,1.5,1.455,72.8
11.93,1.5,1.471,72.5
11.94,1.5,1.308,81.5
11.95,1.5,1.426,86.1
11.96,1.5,1.45,83.2
11.97,1.5,1.523,81.4
11.98,1.5,1.702,69.7
11.99,1.5,1.677,60.1
12.00,1.5,1.621,58.9
12.01,1.5,1.546,63
12.02,1.5,1.53,62.2
12.03,1.5,1.507,62.9
12.04,1.5,1.474,64.8
12.05,1.5,1.412,69.5
12.06,1.5,1.428,73
12.07,1.5,1.457,73.1
12.08,1.5,1.461,73.7
12.09,1.5,1.487,73.7
12.10,1.5,1.424,76.6
12.11,1.5,1.588,63.9
12.12,1.5,1.561,64.9
12.13,1.5,1.62,60.1
12.14,1.5,1.615,54.9
12.15,1.5,1.553,54.8
12.16,1.5,1.408,61.9
12.17,1.5,1.393,69.1
12.18,1.5,1.4,71.7
12.19,1.5,1.419,74
12.20,1.5,1.455,74.3
12.21,1.5,1.43,85.2
12.22,1.5,1.558,79.8
12.23,1.5,1.7,67.6
12.24,1.5,1.722,57.1
12.25,1.5,1.51,60.7
12.26,1.5,1.419,70.5
12.27,1.5,1.304,80.1
12.28,1.5,1.399,84.4
12.29,1.5,1.488,80.1
12.30,1.5,1.626,71.8
12.31,1.5,1.733,69.6
12.32,1.5,1.483,71.1
12.33,1.5,1.475,79.5
12.34,1.5,1.543,75.4
12.35,1.5,1.649,67.2
12.36,1.5,1.692,57.7
12.37,1.5,1.472,62
12.38,1.5,1.464,69.2
12.39,1.5,1.434,70.8
12.40,1.5,1.304,80.4
12.41,1.5,1.749,65.6
12.42,1.5,1.665,59.8
12.43,1.5,1.456,67.7
12.44,1.5,1.464,73.6
12.45,1.5,1.48,72.6
12.46,1.5,1.551,69.6
12.47,1.5,1.585,64.4
12.48,1.5,1.572,61.9
12.49,1.5,1.436,66.8
12.50,1.5,1.441,72
12.51,1.5,1.481,94
12.52,1.5,1.675,81.9
12.53,1.5,1.801,65.5
12.54,1.5,1.481,69.6
12.55,1.5,1.458,80.4
12.56,1.5,1.58,74.1
12.57,1.5,1.67,64.1
12.58,1.5,1.662,57.3
12.59,1.5,1.369,67.4
12.60,1.5,1.383,78.5
12.61,1.5,1.574,90.1
12.62,1.5,1.744,73.3
12.63,1.5,1.625,68.3
12.64,1.5,1.532,72.8
12.65,1.5,1.493,75.4
12.66,1.5,1.58,71.8
12.67,1.5,1.619,64.8
12.68,1.5,1.595,61.7
12.69,1.5,1.525,62.9
12.70,1.5,1.446,67.7
12.71,1.5,1.29,89.2
12.72,1.5,1.401,96.3
12.73,1.5,1.419,94.3
12.74,1.5,1.548,91
12.75,1.5,1.738,76.3
12.76,1.5,1.587,72
12.77,1.5,1.538,76.6
12.78,1.5,1.526,76.1
12.79,1.5,1.595,72.1
12.80,1.5,1.646,64.6
12.81,1.5,1.469,83
12.82,1.5,1.503,81.3
12.83,1.5,1.533,79.1
12.84,1.5,1.523,77.9
12.85,1.5,1.442,81.6
12.86,1.5,1.224,96.5
12.87,1.5,1.328,100
12.88,1.5,1.48,95.2
12.89,1.5,1.681,82.4
12.90,1.5,1.751,68.4
12.91,1.5,1.681,67
12.92,1.5,1.649,60.9
12.93,1.5,1.331,73.3
12.94,1.5,1.376,84.7
12.95,1.5,1.386,85
12.96,1.5,1.359,90.5
12.97,1.5,1.451,91
12.98,1.5,1.604,82.4
12.99,1.5,1.704,70.6
13.00,1.5,1.665,64.1
13.01,1.5,1.478,89.1
13.02,1.5,1.657,79.2
13.03,1.5,1.697,67.7
13.04,1.5,1.565,67.9
13.05,1.5,1.418,76.7
13.06,1.5,1.372,84.7
13.07,1.5,1.46,84.9
13.08,1.5,1.557,78.9
13.09,1.5,1.626,71.7
13.10,1.5,1.547,70.2
13.11,1.5,1.465,94.4
13.12,1.5,1.627,83.7
13.13,1.5,1.751,70
13.14,1.5,1.684,62.8
13.15,1.5,1.484,69.2
13.16,1.5,1.455,76
13.17,1.5,1.414,79.1
13.18,1.5,1.486,79.5
13.19,1.5,1.541,75
13.20,1.5,1.569,71.3
13.21,1.5,1.411,83.4
13.22,1.5,1.225,96
13.23,1.5,1.382,100
13.24,1.5,1.418,97.3
13.25,1.5,1.502,95.8
13.26,1.5,1.691,84
13.27,1.5,1.663,74.8
13.28,1.5,1.625,73.2
13.29,1.5,1.551,73.4
13.30,1.5,1.582,72
13.31,1.5,1.4,77.2
13.32,1.5,1.417,80.3
13.33,1.5,1.429,81.7
13.34,1.5,1.467,81.9
13.35,1.5,1.487,81
13.36,1.5,1.528,79.1
13.37,1.5,1.525,77.3
13.38,1.5,1.44,81
13.39,1.5,1.219,96.3
13.40,1.5,1.325,100
13.41,1.5,1.586,80.3
13.42,1.5,1.691,69.3
13.43,1.5,1.678,61.7
13.44,1.5,1.356,72.9
13.45,1.5,1.375,84.8
13.46,1.5,1.369,86.8
13.47,1.5,1.347,92.9
13.48,1.5,1.443,93.4
13.49,1.5,1.603,84.6
13.50,1.5,1.721,71.7
13.51,1.5,1.507,88.5
13.52,1.5,1.676,77.7
13.53,1.5,1.69,67.4
13.54,1.5,1.535,69.5
13.55,1.5,1.388,79.8
13.56,1.5,1.344,88.5
13.57,1.5,1.441,89.1
13.58,1.5,1.56,82.4
13.59,1.5,1.659,73
13.60,1.5,1.52,72.8
13.61,1.5,1.552,91.6
13.62,1.5,1.689,78
13.63,1.5,1.633,72.2
13.64,1.5,1.555,73.9
13.65,1.5,1.398,81.6
13.66,1.5,1.461,85.5
13.67,1.5,1.496,82.5
13.68,1.5,1.616,76.2
13.69,1.5,1.637,68.3
13.70,1.5,1.527,69.6
13.71,1.5,1.708,80
13.72,1.5,1.734,68.6
13.73,1.5,1.608,67.4
13.74,1.5,1.437,75.9
13.75,1.5,1.396,83.7
13.76,1.5,1.37,88.6
13.77,1.5,1.481,87.8
13.78,1.5,1.57,80.9
13.79,1.5,1.637,73.6
13.80,1.5,1.611,69.1
13.81,1.5,1.587,93
13.82,1.5,1.741,77.8
13.83,1.5,1.724,67.9
13.84,1.5,1.56,70.1
13.85,1.5,1.465,76.9
13.86,1.5,1.492,78.3
13.87,1.5,1.521,76.1
13.88,1.5,1.554,73.1
13.89,1.5,1.549,71
13.90,1.5,1.537,70.2
13.91,1.5,1.479,81.4
13.92,1.5,1.493,80.5
13.93,1.5,1.505,80.1
13.94,1.5,1.371,86.3
13.95,1.5,1.442,90.5
13.96,1.5,1.476,88
13.97,1.5,1.385,93.1
13.98,1.5,1.448,96.1
13.99,1.5,1.603,87.7
14.00,1.5,1.734,74.3
14.01,1.5,1.574,67.5
14.02,1.5,1.428,74.4
14.03,1.5,1.186,92.3
14.04,1.5,1.3,100
14.05,1.5,1.347,100
14.06,1.5,1.474,98.2
14.07,1.5,1.66,86.4
14.08,1.5,1.682,76.1
14.09,1.5,1.631,73.1
14.10,1.5,1.5,76.7
14.11,1.5,1.472,86.8
14.12,1.5,1.516,85
14.13,1.5,1.526,83
14.14,1.5,1.483,84.3
14.15,1.5,1.263,97.1
14.16,1.5,1.377,100
14.17,1.5,1.4,99.5
14.18,1.5,1.469,99.4
14.19,1.5,1.624,90.8
14.20,1.5,1.719,78.4
14.21,1.5,1.719,78.4
14.22,1.5,1.693,71
14.23,1.5,1.548,73.1
14.24,1.5,1.404,82.4
14.25,1.5,1.378,89.7
14.26,1.5,1.382,93.5
14.27,1.5,1.529,89.7
14.28,1.5,1.641,79.4
14.29,1.5,1.642,72.7
14.30,1.5,1.585,71.5
14.31,1.5,1.689,77.8
14.32,1.5,1.454,81.3
14.33,1.5,1.475,88.5
14.34,1.5,1.454,88.3
14.35,1.5,1.541,86.3
14.36,1.5,1.652,76.9
14.37,1.5,1.64,70.3
14.38,1.5,1.583,69.5
14.39,1.5,1.503,72.1
14.40,1.5,1.314,83.3
14.41,1.5,1.48,78.7
14.42,1.5,1.433,84.7
14.43,1.5,1.529,82.5
14.44,1.5,1.598,75.5
14.45,1.5,1.609,70.6
14.46,1.5,1.473,73.8
14.47,1.5,1.469,78.5
14.48,1.5,1.46,79.3
14.49,1.5,1.346,86.7
14.50,1.5,1.395,92.1
14.51,1.5,1.488,94.8
14.52,1.5,1.688,84
14.53,1.5,1.747,70
14.54,1.5,1.582,69.9
14.55,1.5,1.514,75.1
14.56,1.5,1.453,78.5
14.57,1.5,1.514,78.4
14.58,1.5,1.554,74
14.59,1.5,1.559,71.4
14.60,1.5,1.475,73.6
14.61,1.5,1.242,95.9
14.62,1.5,1.381,100
14.63,1.5,1.429,97.2
14.64,1.5,1.436,98.8
14.65,1.5,1.589,93.1
14.66,1.5,1.744,78.4
14.67,1.5,1.731,68
14.68,1.5,1.57,69.7
14.69,1.5,1.437,78.1
14.70,1.5,1.434,82.9
14.71,1.5,1.492,74.7
14.72,1.5,1.297,86.3
14.73,1.5,1.39,93
14.74,1.5,1.458,89.6
14.75,1.5,1.362,94.8
14.76,1.5,1.408,99.7
14.77,1.5,1.444,99
14.78,1.5,1.646,90.1
14.79,1.5,1.752,74.9
14.80,1.5,1.556,75.1
14.81,1.5,1.535,68.4
14.82,1.5,1.415,75.1
14.83,1.5,1.268,88
14.84,1.5,1.371,93.5
14.85,1.5,1.454,90.1
14.86,1.5,1.382,93.7
14.87,1.5,1.434,97.2
14.88,1.5,1.432,97.6
14.89,1.5,1.643,89.6
14.90,1.5,1.763,73.3
14.91,1.5,1.61,67
14.92,1.5,1.543,67.2
14.93,1.5,1.423,73.4
14.94,1.5,1.25,87.4
14.95,1.5,1.369,93.5
14.96,1.5,1.446,89.7
14.97,1.5,1.37,94.2
14.98,1.5,1.428,97.8
14.99,1.5,1.43,97.8
15.00,1.5,1.645,89.7
15.01,1.5,1.615,70.5
15.02,1.5,1.593,67.4
15.03,1.5,1.527,68.3
15.04,1.5,1.429,74
15.05,1.5,1.288,85.6
15.06,1.5,1.366,91.7
15.07,1.5,1.439,89.6
15.08,1.5,1.41,91.8
15.09,1.5,1.465,93
15.10,1.5,1.417,94.8
15.11,1.5,1.443,83.7
15.12,1.5,1.451,83.4
15.13,1.5,1.547,80.4
15.14,1.5,1.589,74.1
15.15,1.5,1.577,71.4
15.16,1.5,1.389,78.7
15.17,1.5,1.416,85.7
15.18,1.5,1.435,85.7
15.19,1.5,1.329,93.1
15.20,1.5,1.393,98.2
15.21,1.5,1.418,82.1
15.22,1.5,1.437,87.8
15.23,1.5,1.409,89.8
15.24,1.5,1.538,87.3
15.25,1.5,1.616,78.5
15.26,1.5,1.607,74.1
15.27,1.5,1.316,85.7
15.28,1.5,1.391,95.5
15.29,1.5,1.401,94.8
15.30,1.5,1.412,98
15.31,1.5,1.286,99.3
15.32,1.5,1.416,100
15.33,1.5,1.514,94.3
15.34,1.5,1.652,85.1
15.35,1.5,1.669,76.1
15.36,1.5,1.543,77.3
15.37,1.5,1.376,87.6
15.38,1.5,1.354,96.3
15.39,1.5,1.474,94.7
15.40,1.5,1.603,86
15.41,1.5,1.443,95.2
15.42,1.5,1.581,88.8
15.43,1.5,1.679,77.9
15.44,1.5,1.676,70.5
15.45,1.5,1.577,70.3
15.46,1.5,1.364,80.9
15.47,1.5,1.341,91.5
15.48,1.5,1.294,98.5
15.49,1.5,1.317,100
15.50,1.5,1.367,100
15.51,1.5,1.4,98.4
15.52,1.5,1.535,94.4
15.53,1.5,1.679,82.6
15.54,1.5,1.592,78.2
15.55,1.5,1.571,79.3
15.56,1.5,1.462,82.3
15.57,1.5,1.459,86.5
15.58,1.5,1.525,84
15.59,1.5,1.587,78.5
15.60,1.5,1.616,72.9
15.61,1.5,1.386,100
15.62,1.5,1.46,95.9
15.63,1.5,1.38,100
15.64,1.5,1.446,100
15.65,1.5,1.599,92.5
15.66,1.5,1.741,78.5
15.67,1.5,1.718,69
15.68,1.5,1.492,74.6
15.69,1.5,1.409,84.7
15.70,1.5,1.339,92
15.71,1.5,1.248,92.8
15.72,1.5,1.326,100
15.73,1.5,1.406,98.8
15.74,1.5,1.484,96.5
15.75,1.5,1.634,87.7
15.76,1.5,1.709,76.1
15.77,1.5,1.656,70.9
15.78,1.5,1.522,74.3
15.79,1.5,1.347,85.4
15.80,1.5,1.31,96.1
15.81,1.5,1.498,77.6
15.82,1.5,1.367,88.2
15.83,1.5,1.33,96.9
15.84,1.5,1.442,97.1
15.85,1.5,1.561,89.9
15.86,1.5,1.668,80.2
15.87,1.5,1.512,80.4
15.88,1.5,1.512,84.6
15.89,1.5,1.435,86.9
15.90,1.5,1.394,93.4
15.91,1.5,1.317,90.9
15.92,1.5,1.139,100
15.93,1.5,1.279,100
15.94,1.5,1.323,100
15.95,1.5,1.419,100
15.96,1.5,1.591,91.7
15.97,1.5,1.706,79
15.98,1.5,1.682,71.4
15.99,1.5,1.556,73
16.00,1.5,1.383,82.9
16.01,1.5,1.69,76.1
16.02,1.5,1.612,72.7
16.03,1.5,1.458,79.2
16.04,1.5,1.287,92.7
16.05,1.5,1.285,100
16.06,1.5,1.405,100
16.07,1.5,1.536,93.5
16.08,1.5,1.663,83.2
16.09,1.5,1.562,80.3
16.10,1.5,1.544,82.5
16.11,1.5,1.634,73.7
16.12,1.5,1.501,76.5
16.13,1.5,1.462,81.9
16.14,1.5,1.371,88
16.15,1.5,1.162,100
16.16,1.5,1.266,100
16.17,1.5,1.321,100
16.18,1.5,1.44,99.4
16.19,1.5,1.599,90.3
16.20,1.5,1.683,79.5
16.21,1.5,1.361,100
16.22,1.5,1.392,100
16.23,1.5,1.545,95.7
16.24,1.5,1.629,86
16.25,1.5,1.606,81.6
16.26,1.5,1.325,93.3
16.27,1.5,1.376,100
16.28,1.5,1.36,100
16.29,1.5,1.412,100
16.30,1.5,1.512,96.9
16.31,1.5,1.364,97.1
16.32,1.5,1.193,100
16.33,1.5,1.261,100
16.34,1.5,1.289,100
16.35,1.5,1.36,100
16.36,1.5,1.469,97.9
16.37,1.5,1.555,92
16.38,1.5,1.615,85.5
16.39,1.5,1.612,80.7
16.40,1.5,1.495,83.4
16.41,1.5,1.435,99.6
16.42,1.5,1.559,93
16.43,1.5,1.637,84.5
16.44,1.5,1.629,79
16.45,1.5,1.57,78.3
16.46,1.5,1.376,87.2
16.47,1.5,1.375,96.1
16.48,1.5,1.329,100
16.49,1.5,1.28,100
16.50,1.5,1.304,100
16.51,1.5,1.509,82.9
16.52,1.5,1.34,92.6
16.53,1.5,1.381,99.8
16.54,1.5,1.356,100
16.55,1.5,1.217,100
16.56,1.5,1.269,100
16.57,1.5,1.347,100
16.58,1.5,1.438,99.1
16.59,1.5,1.545,93.6
16.60,1.5,1.627,85.7
16.61,1.5,1.385,100
16.62,1.5,1.516,97
16.63,1.5,1.624,87.6
16.64,1.5,1.662,79.6
16.65,1.5,1.375,88.3
16.66,1.5,1.41,98.2
16.67,1.5,1.383,99.8
16.68,1.5,1.392,100
16.69,1.5,1.5,98.5
16.70,1.5,1.61,90
16.71,1.5,1.346,97.7
16.72,1.5,1.313,100
16.73,1.5,1.328,100
16.74,1.5,1.445,100
16.75,1.5,1.556,93.1
16.76,1.5,1.646,84.6
16.77,1.5,1.507,84.9
16.78,1.5,1.512,88.6
16.79,1.5,1.466,89.4
16.80,1.5,1.351,97.8
16.81,1.5,1.44,86.1
16.82,1.5,1.226,100
16.83,1.5,1.259,100
16.84,1.5,1.286,100
16.85,1.5,1.366,100
16.86,1.5,1.485,97
16.87,1.5,1.581,89.7
16.88,1.5,1.635,82.6
16.89,1.5,1.609,78.6
16.90,1.5,1.467,83.1
16.91,1.5,1.506,95.4
16.92,1.5,1.637,85.4
16.93,1.5,1.644,77.9
16.94,1.5,1.592,76.3
16.95,1.5,1.497,79.4
16.96,1.5,1.328,90.2
16.97,1.5,1.318,100
16.98,1.5,1.299,100
16.99,1.5,1.461,100
17.00,1.5,1.609,89.1
17.01,1.5,1.546,93.5
17.02,1.5,1.673,82.5
17.03,1.5,1.545,80.7
17.04,1.5,1.535,83.8
17.05,1.5,1.442,86.7
17.06,1.5,1.467,89.9
17.07,1.5,1.541,85.9
17.08,1.5,1.613,79.4
17.09,1.5,1.624,73.7
17.10,1.5,1.57,72.4
17.11,1.5,1.373,100
17.12,1.5,1.403,99.3
17.13,1.5,1.35,100
17.14,1.5,1.398,100
17.15,1.5,1.469,99
17.16,1.5,1.642,89.6
17.17,1.5,1.707,77.6
17.18,1.5,1.528,79.2
17.19,1.5,1.468,86.2
17.20,1.5,1.369,92.7
17.21,1.5,1.467,78.4
17.22,1.5,1.199,96.5
17.23,1.5,1.29,100
17.24,1.5,1.316,100
17.25,1.5,1.342,100
17.26,1.5,1.469,99.1
17.27,1.5,1.586,90.8
17.28,1.5,1.656,82.2
17.29,1.5,1.631,77.1
17.30,1.5,1.463,82.3
17.31,1.5,1.567,92.1
17.32,1.5,1.651,83.7
17.33,1.5,1.492,85
17.34,1.5,1.406,94.2
17.35,1.5,1.421,97.7
17.36,1.5,1.391,100
17.37,1.5,1.483,100
17.38,1.5,1.593,92.3
17.39,1.5,1.676,82.9
17.40,1.5,1.654,76.6
17.41,1.5,1.457,99.7
17.42,1.5,1.572,92.2
17.43,1.5,1.661,83
17.44,1.5,1.478,85.2
17.45,1.5,1.488,90.7
17.46,1.5,1.436,92.2
17.47,1.5,1.396,98
17.48,1.5,1.486,97.6
17.49,1.5,1.591,90.1
17.50,1.5,1.67,81
17.51,1.5,1.338,100
17.52,1.5,1.469,98.9
17.53,1.5,1.585,90.6
17.54,1.5,1.665,81.6
17.55,1.5,1.445,85.7
17.56,1.5,1.467,92.6
17.57,1.5,1.427,93.6
17.58,1.5,1.443,96.8
17.59,1.5,1.565,91.7
17.60,1.5,1.66,81.7
17.61,1.5,1.215,100
17.62,1.5,1.276,100
17.63,1.5,1.399,100
17.64,1.5,1.531,93.6
17.65,1.5,1.664,83.2
17.66,1.5,1.556,80.4
17.67,1.5,1.54,83
17.68,1.5,1.449,85.8
17.69,1.5,1.371,93.9
17.70,1.5,1.429,96.7
17.71,1.5,1.35,92.8
17.72,1.5,1.34,100
17.73,1.5,1.363,100
17.74,1.5,1.525,96.6
17.75,1.5,1.641,85.6
17.76,1.5,1.654,78.4
17.77,1.5,1.355,88.6
17.78,1.5,1.386,99.5
17.79,1.5,1.362,100
17.80,1.5,1.392,100
17.81,1.5,1.412,92.6
17.82,1.5,1.349,97.9
17.83,1.5,1.295,100
17.84,1.5,1.327,100
17.85,1.5,1.477,98.3
17.86,1.5,1.605,88.7
17.87,1.5,1.675,79.3
17.88,1.5,1.426,84.8
17.89,1.5,1.447,93.1
17.90,1.5,1.416,94.2
17.91,1.5,1.378,84.2
17.92,1.5,1.359,94.5
17.93,1.5,1.305,100
17.94,1.5,1.307,100
17.95,1.5,1.337,100
17.96,1.5,1.467,99
17.97,1.5,1.578,91
17.98,1.5,1.65,82.8
17.99,1.5,1.484,84.8
18.00,1.5,1.486,89.9
18.01,1.5,1.655,83.4
18.02,1.5,1.569,81.6
18.03,1.5,1.535,83.6
18.04,1.5,1.409,89.1
18.05,1.5,1.337,98.9
18.06,1.5,1.343,100
18.07,1.5,1.468,99.5
18.08,1.5,1.579,91.5
18.09,1.5,1.662,82.7
18.10,1.5,1.478,84.9
18.11,1.5,1.584,73.8
18.12,1.5,1.361,84.6
18.13,1.5,1.356,94.6
18.14,1.5,1.311,100
18.15,1.5,1.307,100
18.16,1.5,1.351,100
18.17,1.5,1.489,97.7
18.18,1.5,1.601,88.9
18.19,1.5,1.66,80.4
18.20,1.5,1.412,86.7
18.21,1.5,1.662,83.2
18.22,1.5,1.67,75.5
18.23,1.5,1.598,73.8
18.24,1.5,1.378,83.6
18.25,1.5,1.359,93.8
18.26,1.5,1.312,100
18.27,1.5,1.319,100
18.28,1.5,1.354,100
18.29,1.5,1.494,97.8
18.30,1.5,1.607,88.6
18.31,1.5,1.563,94.3
18.32,1.5,1.659,84.5
18.33,1.5,1.67,76.9
18.34,1.5,1.593,75.5
18.35,1.5,1.375,85.4
18.36,1.5,1.352,95.9
18.37,1.5,1.293,100
18.38,1.5,1.33,100
18.39,1.5,1.356,100
18.40,1.5,1.497,97.8
18.41,1.5,1.411,100
18.42,1.5,1.53,96.8
18.43,1.5,1.641,87.1
18.44,1.5,1.675,78.6
18.45,1.5,1.617,75.5
18.46,1.5,1.398,84.4
18.47,1.5,1.381,93.8
18.48,1.5,1.33,99.5
18.49,1.5,1.305,100
18.50,1.5,1.334,100
18.51,1.5,1.446,91.1
18.52,1.5,1.355,98.7
18.53,1.5,1.408,100
18.54,1.5,1.493,97.5
18.55,1.5,1.618,89.4
18.56,1.5,1.684,79.5
18.57,1.5,1.557,78.9
18.58,1.5,1.484,84.3
18.59,1.5,1.37,91.6
18.60,1.5,1.44,95
18.61,1.5,1.774,46.5
18.62,1.5,1.585,46
18.63,1.5,1.512,52.2
18.64,1.5,1.471,54.5
18.65,1.5,1.569,51.5
18.66,1.5,1.627,43.5
18.67,1.5,1.616,39.1
18.68,1.5,1.557,38.9
18.69,1.5,1.4,46.3
18.70,1.5,1.193,63.7
18.71,1.5,1.721,58.9
18.72,1.5,1.75,45.9
18.73,1.5,1.571,47.1
18.74,1.5,1.541,51
18.75,1.5,1.574,47.7
18.76,1.5,1.6,43.2
18.77,1.5,1.589,40.1
18.78,1.5,1.548,39.7
18.79,1.5,1.486,42.2
18.80,1.5,1.432,46.8
18.81,1.5,1.552,63.3
18.82,1.5,1.598,57.7
18.83,1.5,1.589,54.2
18.84,1.5,1.44,59.1
18.85,1.5,1.434,65.2
18.86,1.5,1.363,70.2
18.87,1.5,1.371,76.3
18.88,1.5,1.465,75.1
18.89,1.5,1.662,63.9
18.90,1.5,1.738,50.2
18.91,1.5,1.592,49
18.92,1.5,1.582,46
18.93,1.5,1.504,47.7
18.94,1.5,1.476,50.9
18.95,1.5,1.449,53.3
18.96,1.5,1.418,57.2
18.97,1.5,1.415,60.6
18.98,1.5,1.422,63
